,summary,Impacts,Hazard,Adaptation,Causes,Mitigation,word
Igelhaus,3.2920560639515895,-0.43941859231135044,-0.021626677972471496,0.7621266100877686,-0.4098973994924918,-0.38375101958717533,Igelhaus
Sonnensegel,3.9987056158032237,-0.633876991981774,-0.2119238595768033,0.9782288872354074,-0.6043557991629153,-0.5782094192575992,Sonnensegel
igel+haus sonne+n+segel,3.9987056158032237,-0.633876991981774,-0.2119238595768033,0.9782288872354074,-0.6043557991629153,-0.5782094192575992,igel+haus sonne+n+segel
Spatzenhotel,3.217869640158919,-0.41662581744530464,0.011015814749942598,0.7263740130587937,-0.387104624626446,-0.3609582447211297,Spatzenhotel
sonne+n+segel spatz+en+hotel,3.217869640158919,-0.41662581744530464,0.011015814749942598,0.7263740130587937,-0.387104624626446,-0.3609582447211297,sonne+n+segel spatz+en+hotel
Berlins,7.688558459912833,-1.287639588776707,-0.8534841205956535,1.1860104811571077,-1.2581183959578484,-0.1390575110836382,Berlins
spatz+en+hotel berlin+s,3.014892002054728,-0.3514702886031458,0.08268517957790796,0.620186979179622,-0.32194909578428726,-0.29580271587897083,spatz+en+hotel berlin+s
Jugend,2.951185236615421,-0.33011314406516384,0.10796261034985558,0.5802063064232845,-0.3005919512463052,-0.2744455713409889,Jugend
berlin+s jugend,2.951185236615421,-0.33011314406516384,0.10796261034985558,0.5802063064232845,-0.3005919512463052,-0.2744455713409889,berlin+s jugend
zahlt,4.236119387382893,0.0837581319825074,-0.24991991688431242,0.7108274006353233,-0.6620326977930129,-0.6358863178876967,zahlt
jugend zahl+t,2.9096408068092203,-0.31593591875818544,0.12569805496937353,0.5517584731693075,-0.2864147259393268,-0.2602683460340106,jugend zahl+t
5000,2.881002175153657,-0.3060444903812169,0.13874028973452288,0.5308112667933683,-0.2765232975623584,-0.25037691765704195,5000
zahl+t 5000,2.881002175153657,-0.3060444903812169,0.13874028973452288,0.5308112667933683,-0.2765232975623584,-0.25037691765704195,zahl+t 5000
5000 euro,2.8607663803993373,-0.2989958333896764,0.14848959288895322,0.5152301032457975,-0.2694746405708178,-0.2433282606655015,5000 euro
Lieblingsprojekte,2.830574648423038,-0.28838602630151994,0.16414292395160354,0.4905345939114869,-0.2588648334826612,-0.23271845357734505,Lieblingsprojekte
euro liebling+s+projekt+e,2.830574648423038,-0.28838602630151994,0.16414292395160354,0.4905345939114869,-0.2588648334826612,-0.23271845357734505,euro liebling+s+projekt+e
besten,3.1928083674141075,-0.40880717474204376,0.6622715334588463,0.29883911619056414,-0.3792859819231851,-0.35313960201786887,besten
liebling+s+projekt+e gut+en,2.775367725860176,-0.2686895315222803,0.1985818582801085,0.4389567594103275,-0.23916833870342163,-0.2130219587981054,liebling+s+projekt+e gut+en
Ideen,3.124688313510995,-0.3872408178171276,0.6231233426504119,0.3038965550628759,-0.3577196249982689,-0.33157324509295255,Ideen
gut+en idee+n,2.7638727647244514,-0.26453915110245646,0.20743585775496412,0.4265982217775469,-0.2350179582835978,-0.20887157837828163,gut+en idee+n
idee+n seit,2.7552145984603036,-0.26140161302882925,0.21476955785033866,0.41670619333736136,-0.23188042020997054,-0.2057340403046543,idee+n seit
seit jahr+en,3.6039503618829203,-0.5299368458683659,-0.04791596752478301,0.1321803922075706,0.14578806863817592,0.23116773662824217,seit jahr+en
planen,2.7375562629789507,-0.2549719268973671,0.23242585583568243,0.39427718279165963,-0.22545073407850838,-0.19930435417319226,planen
jahr+en plan+en,2.7375562629789507,-0.2549719268973671,0.23242585583568243,0.39427718279165963,-0.22545073407850838,-0.19930435417319226,jahr+en plan+en
Kinder,3.3375373434266713,-0.45313949198504716,0.6242251960616574,0.4063772288384659,-0.42361829916618843,-0.39747191926087205,Kinder
plan+en kind+er,2.730964889185433,-0.2525612652935657,0.24047599380587226,0.38473060165060363,-0.22304007247470703,-0.19689369256939085,plan+en kind+er
Jugendliche,3.255371818903236,-0.4282127784941499,0.5749671347581731,0.4150431468865654,-0.3986915856752911,-0.3725452057699751,Jugendliche
kind+er jugendlich+e,3.255371818903236,-0.4282127784941499,0.5749671347581731,0.4150431468865654,-0.3986915856752911,-0.3725452057699751,kind+er jugendlich+e
Berliner,11.67593809627702,0.29168811994836447,0.18164988840236315,0.6878482571453673,-1.6759152376465671,-1.2459136109814453,Berliner
jugendlich+e berliner,3.188061353871931,-0.40731928527704137,0.5383674200868466,0.415910282544663,-0.37779809245818274,-0.3516517125528665,jugendlich+e berliner
Südwesten,2.710307128413661,-0.2449682392676109,0.2811303539519852,0.3429620514845186,-0.21544704644875232,-0.18930066654343608,Südwesten
berliner süd+westen,2.710307128413661,-0.2449682392676109,0.2811303539519852,0.3429620514845186,-0.21544704644875232,-0.18930066654343608,berliner süd+westen
Haushalt,4.305935093096553,-0.707900604512356,-0.1631528592317951,1.0146448823126772,-0.6783794116934976,-0.652233031788181,Haushalt
süd+westen haus+halt,2.7067679733367793,-0.2436615726573239,0.30108617262323734,0.32601651514797053,-0.21414037983846515,-0.18799399993314894,süd+westen haus+halt
jetzt geb+en,2.7068291663148094,-0.2436841797987323,0.32282738804689165,0.3097218877056013,-0.21416298697987374,-0.18801660707455756,jetzt geb+en
zwölf,2.7088492805982574,-0.24443020428927104,0.3377072875020605,0.2996528782503372,-0.2149090114704124,-0.1887626315650962,zwölf
geb+en zwölf,2.7088492805982574,-0.24443020428927104,0.3377072875020605,0.2996528782503372,-0.2149090114704124,-0.1887626315650962,geb+en zwölf
zwölf neu+e,2.710878284357172,-0.24517895183400992,0.34725108415138656,0.29358686870760003,-0.21565775901515116,-0.18951137910983504,zwölf neu+e
Projekte,2.9824259125391106,-0.34064331323645214,0.26097214463878216,0.19383818130674924,-0.31112212041759346,0.21485949368235444,Projekte
neu+e projekt+e,2.7130854575698016,-0.2459928117488165,0.35562264612641775,0.2884886827943849,-0.21647161892995784,-0.19032523902464163,neu+e projekt+e
Auftrag,2.961933474763275,-0.33374853530621007,0.292606609333893,0.19095291294794356,-0.30422734248735156,0.18002388869654748,Auftrag
projekt+e auftrag,2.7205778878624716,-0.24875059579428127,0.37760454884582184,0.27595085245987233,-0.21922940297542254,-0.19308302307010633,projekt+e auftrag
Basisdemokratischer,2.728646888323815,-0.2517121203010775,0.39630257883433767,0.26608069800604656,-0.22219092748221908,-0.1960445475769027,Basisdemokratischer
öffentliches,2.7683351211260137,-0.2661523794776053,0.4643398704272649,0.23410733953188065,-0.23663118665874663,-0.21048480675343043,öffentliches
basisdemokratisch+er öffentlich+es,2.7683351211260137,-0.2661523794776053,0.4643398704272649,0.23410733953188065,-0.23663118665874663,-0.21048480675343043,basisdemokratisch+er öffentlich+es
Geld,5.877834841297751,-1.0190947491098192,0.02466095979260323,0.002850881215468834,0.5717242732290576,-0.06812194219547052,Geld
öffentlich+es geld,2.8075340724615794,-0.28021282306491796,0.5165357024682826,0.21176602010670761,-0.2506916302460592,-0.22454525034074296,öffentlich+es geld
verteilt,2.8635805785631323,-0.29997907162128284,0.5797321757820739,0.1853809469641868,-0.27045787880242417,-0.2443114988971079,verteilt
geld verteil+t,2.8635805785631323,-0.29997907162128284,0.5797321757820739,0.1853809469641868,-0.27045787880242417,-0.2443114988971079,geld verteil+t
Drei,3.9354815895841218,-0.617939539831681,0.54391756190345,-0.14218171834116672,0.42003279977628694,-0.5622719671075062,Drei
verteil+t drei,3.105015488689926,-0.3809249829585116,0.7809321187766196,0.09483283853200283,-0.35140379013965295,-0.32525741023433674,verteil+t drei
drei tag+e,3.383713251702381,-0.46687998093864574,0.9403908321704265,0.00618665819046165,-0.437358788119787,-0.4112124082144707,drei tag+e
lang,6.254238169322392,0.21584113377616623,0.23824455383574278,0.3937051498935915,-1.0516444274898822,-0.34025341430809203,lang
tag+e lang,3.101447448917881,-0.379775200803686,0.7820819009314451,0.09065673016846704,-0.3502540079848275,-0.32410762807951116,tag+e lang
konnten,3.454784585084533,-0.48766638581001437,0.5509612379675579,-0.01981471634950279,-0.04361044440078236,0.00401476312785221,konnten
lang könn+en,2.9828055908923274,-0.3407706103425279,0.6978570134350441,0.12708105911798365,-0.3112494175236694,-0.28510303761835304,lang könn+en
könn+en kind+er,2.881157311797598,-0.30609833708377,0.6148539480525036,0.1577333945105384,-0.27657714426491137,-0.2504307643595951,könn+en kind+er
berliner bezirk,2.715284481137363,-0.24680300844236575,0.45618560952139176,0.20084971036964053,-0.21728181562350699,-0.19113543571819078,berliner bezirk
Steglitz-Zehlendorf,2.698445881677277,-0.2405822871901557,0.43876813621841637,0.20408089789378397,-0.21106109437129708,-0.18491471446598087,Steglitz-Zehlendorf
bezirk steglitz-zehlendorf,2.698445881677277,-0.2405822871901557,0.43876813621841637,0.20408089789378397,-0.21106109437129708,-0.18491471446598087,bezirk steglitz-zehlendorf
Online-Abstimmung,2.646334901528745,-0.22108190594605961,0.3843781334843952,0.21156826637852091,-0.19156071312720097,-0.16541433322188462,Online-Abstimmung
steglitz-zehlendorf online+-+abstimmung,2.646334901528745,-0.22108190594605961,0.3843781334843952,0.21156826637852091,-0.19156071312720097,-0.16541433322188462,steglitz-zehlendorf online+-+abstimmung
entscheiden,2.624224247038602,-0.21269160670938872,0.36141159830330716,0.21330924001746587,-0.1831704138905303,-0.15702403398521392,entscheiden
online+-+abstimmung entscheid+en,2.624224247038602,-0.21269160670938872,0.36141159830330716,0.21330924001746587,-0.1831704138905303,-0.15702403398521392,online+-+abstimmung entscheid+en
+3027,2.601596860650275,-0.2040317129505854,0.3382315230349703,0.21400586661494184,-0.1745105201317267,-0.14836414022641062,+3027
entscheid+en +3027,2.601596860650275,-0.2040317129505854,0.3382315230349703,0.21400586661494184,-0.1745105201317267,-0.14836414022641062,entscheid+en +3027
+3027 chars,2.5964557842043425,-0.20205363443791294,0.3330301342299874,0.21399693379582774,-0.17253244161905432,-0.1463860617137382,+3027 chars
Politologe,2.699832920034926,-0.24109616890657698,-0.13763896461290204,-0.187506685618179,-0.21157497608771855,0.5878399255500866,Politologe
Merz-CDU,2.3215390877638464,-0.09013664490356481,0.013320559390110393,-0.03654716161516668,-0.06061545208470613,0.1935243757463305,Merz-CDU
politologe merz+-+cdu,2.3215390877638464,-0.09013664490356481,0.013320559390110393,-0.03654716161516668,-0.06061545208470613,0.1935243757463305,politologe merz+-+cdu
Ratlosigkeit,2.517726474695044,-0.17126258100090386,-0.06780537670722876,-0.11767309771250584,-0.14174138818204526,0.431605358153372,Ratlosigkeit
merz+-+cdu ratlosigkeit,2.3215390877638464,-0.09013664490356481,0.013320559390110393,-0.03654716161516668,-0.06061545208470613,0.1935243757463305,merz+-+cdu ratlosigkeit
Strategielosigkeit,2.517726474695044,-0.17126258100090386,-0.06780537670722876,-0.11767309771250584,-0.14174138818204526,0.431605358153372,Strategielosigkeit
Nervosität,2.517726474695044,-0.17126258100090386,-0.06780537670722876,-0.11767309771250584,-0.14174138818204526,0.431605358153372,Nervosität
nervosität der,2.3215390877638464,-0.09013664490356481,0.013320559390110393,-0.03654716161516668,-0.06061545208470613,0.1935243757463305,nervosität der
der politologe,2.6101619236904403,-0.20731853841793263,-0.10386133412425749,-0.15372905512953433,-0.1777973455990737,0.5166654484426848,der politologe
Wolfgang,2.699832920034926,-0.24109616890657698,-0.13763896461290204,-0.187506685618179,-0.21157497608771855,0.5878399255500866,Wolfgang
politologe wolfgang,2.6101619236904403,-0.20731853841793263,-0.10386133412425749,-0.15372905512953433,-0.1777973455990737,0.5166654484426848,politologe wolfgang
Schroeder,2.699832920034926,-0.24109616890657698,-0.13763896461290204,-0.187506685618179,-0.21157497608771855,0.5878399255500866,Schroeder
wolfgang schroeder,2.699832920034926,-0.24109616890657698,-0.13763896461290204,-0.187506685618179,-0.21157497608771855,0.5878399255500866,wolfgang schroeder
attestiert,2.6101619236904403,-0.20731853841793263,-0.10386133412425749,-0.15372905512953433,-0.1777973455990737,0.5166654484426848,attestiert
schroeder attestier+t,2.6101619236904403,-0.20731853841793263,-0.10386133412425749,-0.15372905512953433,-0.1777973455990737,0.5166654484426848,schroeder attestier+t
CDU,6.77343828950339,-1.1609151086992417,-1.0574579044055668,0.8860960776600361,-1.1313939158803832,0.5532428844582518,CDU
attestier+t cdu,2.6101619236904403,-0.20731853841793263,-0.10386133412425749,-0.15372905512953433,-0.1777973455990737,0.5166654484426848,attestier+t cdu
Mangel,6.020218351163814,0.2479429134537194,-0.027335224067837307,-0.9894403256115772,0.49234210529002703,-0.5835069894159948,Mangel
cdu mangel,2.421852857885998,-0.13243917024706067,-0.02898196595338556,-0.07884968695866247,-0.10291797742820191,0.32708364923691996,cdu mangel
strategischer,2.421852857885998,-0.13243917024706067,-0.02898196595338556,-0.07884968695866247,-0.10291797742820191,0.32708364923691996,strategischer
mangel strategisch+er,2.421852857885998,-0.13243917024706067,-0.02898196595338556,-0.07884968695866247,-0.10291797742820191,0.32708364923691996,mangel strategisch+er
Planung,2.421852857885998,-0.13243917024706067,-0.02898196595338556,-0.07884968695866247,-0.10291797742820191,0.32708364923691996,Planung
strategisch+er planung,2.421852857885998,-0.13243917024706067,-0.02898196595338556,-0.07884968695866247,-0.10291797742820191,0.32708364923691996,strategisch+er planung
Bundeskanzler,5.26854917544799,-0.9096613051547106,-0.8062041008610357,0.08963250861922571,-0.09305195181817497,0.8150758718170431,Bundeskanzler
was bund+es+kanzler,2.6101619236904403,-0.20731853841793263,-0.10386133412425749,-0.15372905512953433,-0.1777973455990737,0.5166654484426848,was bund+es+kanzler
Merz,10.291459999413572,-1.579220704329341,-1.475763500035666,-0.316814272996223,0.011954056947788713,1.088575099990303,Merz
bund+es+kanzler merz,3.9442051259878115,-0.6201537242993097,-0.5166965200056346,0.3859628734438758,-0.5906325314804511,0.6809584458372684,bund+es+kanzler merz
Umgang,4.365873830520994,-0.7217246388040134,-0.6182674345103383,-0.6681351555156152,0.8514025456899648,0.0022593480566038787,Umgang
merz umgang,2.6101619236904403,-0.20731853841793263,-0.10386133412425749,-0.15372905512953433,-0.1777973455990737,0.5166654484426848,merz umgang
AfD,2.7948716676618215,-0.11148650779351348,-0.17223526556990287,-0.22210298657517988,-0.24617127704471942,0.5532436245930858,AfD
umgang afd,2.6101619236904403,-0.20731853841793263,-0.10386133412425749,-0.15372905512953433,-0.1777973455990737,0.5166654484426848,umgang afd
sage,2.6101619236904403,-0.20731853841793263,-0.10386133412425749,-0.15372905512953433,-0.1777973455990737,0.5166654484426848,sage
afd sag+e,2.6101619236904403,-0.20731853841793263,-0.10386133412425749,-0.15372905512953433,-0.1777973455990737,0.5166654484426848,afd sag+e
sag+e sei,2.6101619236904403,-0.20731853841793263,-0.10386133412425749,-0.15372905512953433,-0.1777973455990737,0.5166654484426848,sag+e sei
klug,2.6101619236904403,-0.20731853841793263,-0.10386133412425749,-0.15372905512953433,-0.1777973455990737,0.5166654484426848,klug
sei klug,2.6101619236904403,-0.20731853841793263,-0.10386133412425749,-0.15372905512953433,-0.1777973455990737,0.5166654484426848,sei klug
klug richtig,2.6101619236904403,-0.20731853841793263,-0.10386133412425749,-0.15372905512953433,-0.1777973455990737,0.5166654484426848,klug richtig
Aber,6.425147210245303,-1.1081258218988184,-0.6715379467018182,0.46437072542379654,0.23597236615193895,0.3068901593797279,Aber
reißt,2.6101619236904403,-0.20731853841793263,-0.10386133412425749,-0.15372905512953433,-0.1777973455990737,0.5166654484426848,reißt
aber reiß+t,2.6101619236904403,-0.20731853841793263,-0.10386133412425749,-0.15372905512953433,-0.1777973455990737,0.5166654484426848,aber reiß+t
unbeholfenen,2.421852857885998,-0.13243917024706067,-0.02898196595338556,-0.07884968695866247,-0.10291797742820191,0.32708364923691996,unbeholfenen
reiß+t un+beholfen+en,2.421852857885998,-0.13243917024706067,-0.02898196595338556,-0.07884968695866247,-0.10291797742820191,0.32708364923691996,reiß+t un+beholfen+en
Kommunikation,2.517726474695044,-0.17126258100090386,-0.06780537670722876,-0.11767309771250584,-0.14174138818204526,0.431605358153372,Kommunikation
un+beholfen+en kommunikation,2.421852857885998,-0.13243917024706067,-0.02898196595338556,-0.07884968695866247,-0.10291797742820191,0.32708364923691996,un+beholfen+en kommunikation
